target_name,kind,method,scheme,stl,seed,d,kappa,tau,dt,batch_size,n_steps,tail_mean_gap,tail_median_gap,tail_std_gap,final_gap,tail_steps,spd_fail
gaussian,gaussian,riemannian,riemannian,0,13,32,10.0,0.0,0.1,1,2000,0.8730588607295781,0.8605570686402082,0.2049274677772532,0.9916438567821686,400,0
gaussian,gaussian,riemannian,riemannian,0,14,32,10.0,0.0,0.1,1,2000,0.8709464642214028,0.859489674758132,0.2367216060227064,0.6609368690068855,400,0
gaussian,gaussian,riemannian,riemannian,0,15,32,10.0,0.0,0.1,1,2000,0.8046215427779697,0.7837991090192844,0.1937354822828271,0.6165190384855066,400,0
gaussian,gaussian,riemannian,riemannian,0,16,32,10.0,0.0,0.1,1,2000,0.8277266436828253,0.8192917780960141,0.2314072458164233,1.088799911627845,400,0
gaussian,gaussian,riemannian,riemannian,0,17,32,10.0,0.0,0.1,1,2000,0.8665233882371483,0.833481178627757,0.2310371042361135,0.7272140510281986,400,0
gaussian,gaussian,riemannian,riemannian,0,18,32,10.0,0.0,0.1,1,2000,0.8527370963334565,0.8296053350890329,0.2218171740448199,0.9226245946091822,400,0
gaussian,gaussian,riemannian,riemannian,0,19,32,10.0,0.0,0.1,1,2000,0.8404698447682479,0.8330830731156418,0.2050817360956655,0.8582403151800015,400,0
gaussian,gaussian,kl,kl,0,0,32,10.0,0.0,0.1,1,2000,0.818649122111627,0.8048349221806799,0.186200352349437,0.807206382843038,400,0
gaussian,gaussian,kl,kl,0,1,32,10.0,0.0,0.1,1,2000,0.8277794565948295,0.8217667238498159,0.2156885832829981,0.7298890084516465,400,0
gaussian,gaussian,kl,kl,0,2,32,10.0,0.0,0.1,1,2000,0.8149018967021356,0.8052020087477576,0.1962842640977485,0.7552407456314967,400,0
gaussian,gaussian,kl,kl,0,3,32,10.0,0.0,0.1,1,2000,0.8191736577457738,0.7943759161338253,0.1831921128541513,0.947590757056414,400,0
gaussian,gaussian,kl,kl,0,4,32,10.0,0.0,0.1,1,2000,0.8303403068200191,0.7995804970661808,0.1866033153095739,1.0705632577652755,400,0
gaussian,gaussian,kl,kl,0,5,32,10.0,0.0,0.1,1,2000,0.7879497571552065,0.7726907252981512,0.2137259772216198,0.8353927576237368,400,0
gaussian,gaussian,kl,kl,0,6,32,10.0,0.0,0.1,1,2000,0.8375875739253216,0.8287746594508238,0.1879559248606468,0.835968846545299,400,0
gaussian,gaussian,kl,kl,0,7,32,10.0,0.0,0.1,1,2000,0.875489614199082,0.8554972985766813,0.188385554279983,1.1669660577006624,400,0
gaussian,gaussian,kl,kl,0,8,32,10.0,0.0,0.1,1,2000,0.8430877095352116,0.8292607757135855,0.2162998026723885,0.7451487992861558,400,0
gaussian,gaussian,kl,kl,0,9,32,10.0,0.0,0.1,1,2000,0.7730461607659374,0.7606807605150223,0.1873014597263164,1.0025212456907333,400,0
gaussian,gaussian,kl,kl,0,10,32,10.0,0.0,0.1,1,2000,0.8616865876946178,0.8371897612473287,0.2124821339264634,0.7364257987441185,400,0
gaussian,gaussian,kl,kl,0,11,32,10.0,0.0,0.1,1,2000,0.8582260231418181,0.8392860875449415,0.2012785140091047,0.685529738078948,400,0
gaussian,gaussian,kl,kl,0,12,32,10.0,0.0,0.1,1,2000,0.8032008359348537,0.780808412269824,0.2021164590186931,0.4599988618165618,400,0
gaussian,gaussian,kl,kl,0,13,32,10.0,0.0,0.1,1,2000,0.873058860729577,0.8605570686402046,0.2049274677772533,0.9916438567821686,400,0
gaussian,gaussian,kl,kl,0,14,32,10.0,0.0,0.1,1,2000,0.8709464642214015,0.8594896747581302,0.2367216060227066,0.660936869006882,400,0
gaussian,gaussian,kl,kl,0,15,32,10.0,0.0,0.1,1,2000,0.8046215427779684,0.7837991090192826,0.1937354822828271,0.6165190384855066,400,0
gaussian,gaussian,kl,kl,0,16,32,10.0,0.0,0.1,1,2000,0.8277266436828242,0.8192917780960141,0.2314072458164233,1.088799911627845,400,0
gaussian,gaussian,kl,kl,0,17,32,10.0,0.0,0.1,1,2000,0.8665233882371468,0.8334811786277552,0.2310371042361137,0.7272140510281986,400,0
gaussian,gaussian,kl,kl,0,18,32,10.0,0.0,0.1,1,2000,0.8527370963334555,0.8296053350890311,0.2218171740448202,0.9226245946091822,400,0
gaussian,gaussian,kl,kl,0,19,32,10.0,0.0,0.1,1,2000,0.8404698447682466,0.83308307311564,0.2050817360956659,0.8582403151800015,400,0
gaussian,gaussian,riemannian,riemannian,0,0,32,10.0,0.0,0.1,4,2000,0.2193365087789618,0.2134328716399345,0.051198694312138,0.2119494742961158,400,0
gaussian,gaussian,riemannian,riemannian,0,1,32,10.0,0.0,0.1,4,2000,0.2127516488920133,0.2083369958986143,0.0532441817892485,0.1784101757757241,400,0
gaussian,gaussian,riemannian,riemannian,0,2,32,10.0,0.0,0.1,4,2000,0.2251084183341601,0.2194761549024626,0.0551533921150297,0.2875170298866507,400,0
gaussian,gaussian,riemannian,riemannian,0,3,32,10.0,0.0,0.1,4,2000,0.2128786021696723,0.211528609144814,0.051336896452885,0.1775058072329685,400,0
gaussian,gaussian,riemannian,riemannian,0,4,32,10.0,0.0,0.1,4,2000,0.2242503730239915,0.2249783648493597,0.0476427719161469,0.161144076018882,400,0
gaussian,gaussian,riemannian,riemannian,0,5,32,10.0,0.0,0.1,4,2000,0.2101349116588176,0.2115757355668659,0.0483731668233738,0.1424286131835224,400,0
gaussian,gaussian,riemannian,riemannian,0,6,32,10.0,0.0,0.1,4,2000,0.2089304625452016,0.1994682989889629,0.0619337082482958,0.2444162059531791,400,0
gaussian,gaussian,riemannian,riemannian,0,7,32,10.0,0.0,0.1,4,2000,0.2122118608238525,0.2054204491263966,0.0565998654395298,0.2958317995215118,400,0
gaussian,gaussian,riemannian,riemannian,0,8,32,10.0,0.0,0.1,4,2000,0.2143030974102994,0.2113878100893966,0.0514898452631817,0.1768364855244684,400,0
gaussian,gaussian,riemannian,riemannian,0,9,32,10.0,0.0,0.1,4,2000,0.2141192019235368,0.2082763686233502,0.057282683259707,0.27840333629889,400,0
gaussian,gaussian,riemannian,riemannian,0,10,32,10.0,0.0,0.1,4,2000,0.2139539103009577,0.2153373825839875,0.0491363550260247,0.1754433075858266,400,0
gaussian,gaussian,riemannian,riemannian,0,11,32,10.0,0.0,0.1,4,2000,0.2108046325629768,0.2040402655923774,0.0504441279353115,0.165987343650638,400,0
gaussian,gaussian,riemannian,riemannian,0,12,32,10.0,0.0,0.1,4,2000,0.2186761188660424,0.2145208012514281,0.0549932594111976,0.3110520958233778,400,0
gaussian,gaussian,riemannian,riemannian,0,13,32,10.0,0.0,0.1,4,2000,0.206963246801663,0.2014482700567512,0.0533786116341679,0.1549770808208137,400,0
gaussian,gaussian,riemannian,riemannian,0,14,32,10.0,0.0,0.1,4,2000,0.2246923409134363,0.220645287453463,0.0571361507985376,0.1532065393980701,400,0
gaussian,gaussian,riemannian,riemannian,0,15,32,10.0,0.0,0.1,4,2000,0.2068635606127976,0.2080002898856268,0.0436728954979901,0.2535584759890525,400,0
gaussian,gaussian,riemannian,riemannian,0,16,32,10.0,0.0,0.1,4,2000,0.1979718545075119,0.1944662430522274,0.0547062686175176,0.1907395557390145,400,0
gaussian,gaussian,riemannian,riemannian,0,17,32,10.0,0.0,0.1,4,2000,0.2032789681105015,0.1979803296098357,0.0494778520236613,0.1596960331843142,400,0
gaussian,gaussian,riemannian,riemannian,0,18,32,10.0,0.0,0.1,4,2000,0.2175840686559517,0.2065616281941995,0.0573034537379987,0.1993373441563442,400,0
gaussian,gaussian,riemannian,riemannian,0,19,32,10.0,0.0,0.1,4,2000,0.2198351978381245,0.2186094996271563,0.0517516118599866,0.2216703109015227,400,0
gaussian,gaussian,kl,kl,0,0,32,10.0,0.0,0.1,4,2000,0.2193365087789602,0.2134328716399327,0.0511986943121383,0.2119494742961123,400,0
gaussian,gaussian,kl,kl,0,1,32,10.0,0.0,0.1,4,2000,0.2127516488920116,0.2083369958986143,0.0532441817892486,0.1784101757757241,400,0
gaussian,gaussian,kl,kl,0,2,32,10.0,0.0,0.1,4,2000,0.2251084183341584,0.2194761549024608,0.0551533921150298,0.2875170298866472,400,0
gaussian,gaussian,kl,kl,0,3,32,10.0,0.0,0.1,4,2000,0.2128786021696707,0.2115286091448105,0.051336896452885,0.1775058072329685,400,0
gaussian,gaussian,kl,kl,0,4,32,10.0,0.0,0.1,4,2000,0.2242503730239899,0.2249783648493561,0.047642771916147,0.1611440760188784,400,0
gaussian,gaussian,kl,kl,0,5,32,10.0,0.0,0.1,4,2000,0.210134911658816,0.2115757355668641,0.048373166823374,0.1424286131835188,400,0
gaussian,gaussian,kl,kl,0,6,32,10.0,0.0,0.1,4,2000,0.2089304625452,0.1994682989889629,0.0619337082482959,0.2444162059531756,400,0
gaussian,gaussian,kl,kl,0,7,32,10.0,0.0,0.1,4,2000,0.2122118608238508,0.2054204491263966,0.0565998654395297,0.2958317995215118,400,0
gaussian,gaussian,kl,kl,0,8,32,10.0,0.0,0.1,4,2000,0.2143030974102977,0.2113878100893949,0.0514898452631818,0.1768364855244684,400,0
gaussian,gaussian,kl,kl,0,9,32,10.0,0.0,0.1,4,2000,0.2141192019235352,0.2082763686233484,0.0572826832597071,0.27840333629889,400,0
gaussian,gaussian,kl,kl,0,10,32,10.0,0.0,0.1,4,2000,0.2139539103009562,0.2153373825839839,0.0491363550260248,0.175443307585823,400,0
gaussian,gaussian,kl,kl,0,11,32,10.0,0.0,0.1,4,2000,0.2108046325629752,0.2040402655923774,0.0504441279353116,0.1659873436506345,400,0
gaussian,gaussian,kl,kl,0,12,32,10.0,0.0,0.1,4,2000,0.2186761188660408,0.2145208012514246,0.0549932594111976,0.3110520958233742,400,0
gaussian,gaussian,kl,kl,0,13,32,10.0,0.0,0.1,4,2000,0.2069632468016612,0.2014482700567494,0.0533786116341678,0.1549770808208137,400,0
gaussian,gaussian,kl,kl,0,14,32,10.0,0.0,0.1,4,2000,0.2246923409134346,0.2206452874534612,0.0571361507985377,0.1532065393980666,400,0
gaussian,gaussian,kl,kl,0,15,32,10.0,0.0,0.1,4,2000,0.206863560612796,0.208000289885625,0.0436728954979901,0.253558475989049,400,0
gaussian,gaussian,kl,kl,0,16,32,10.0,0.0,0.1,4,2000,0.1979718545075104,0.1944662430522257,0.0547062686175178,0.1907395557390145,400,0
gaussian,gaussian,kl,kl,0,17,32,10.0,0.0,0.1,4,2000,0.2032789681104997,0.1979803296098339,0.0494778520236613,0.1596960331843142,400,0
gaussian,gaussian,kl,kl,0,18,32,10.0,0.0,0.1,4,2000,0.2175840686559501,0.2065616281941995,0.0573034537379987,0.1993373441563442,400,0
gaussian,gaussian,kl,kl,0,19,32,10.0,0.0,0.1,4,2000,0.2198351978381228,0.2186094996271528,0.0517516118599867,0.2216703109015227,400,0
gaussian,gaussian,riemannian,riemannian,0,0,32,10.0,0.0,0.1,16,2000,0.0507722539049611,0.0507709321202938,0.0144014932831159,0.0380730272053888,400,0
gaussian,gaussian,riemannian,riemannian,0,1,32,10.0,0.0,0.1,16,2000,0.0527558965637654,0.0515154944963018,0.0119395716437097,0.0505745936734207,400,0
gaussian,gaussian,riemannian,riemannian,0,2,32,10.0,0.0,0.1,16,2000,0.0540267443063076,0.0505609529094286,0.0163501706097848,0.042050598469892,400,0
gaussian,gaussian,riemannian,riemannian,0,3,32,10.0,0.0,0.1,16,2000,0.0507560084368958,0.0495565140319183,0.0119370300222696,0.0324686838484638,400,0
gaussian,gaussian,riemannian,riemannian,0,4,32,10.0,0.0,0.1,16,2000,0.0522116776894508,0.0519169807762214,0.012733649351096,0.0351236228679923,400,0
gaussian,gaussian,riemannian,riemannian,0,5,32,10.0,0.0,0.1,16,2000,0.0536602079648998,0.0519740469669489,0.0139223704763764,0.0513562513372605,400,0
gaussian,gaussian,riemannian,riemannian,0,6,32,10.0,0.0,0.1,16,2000,0.0503699427360502,0.0487746310180181,0.0131670716587103,0.0313289606591737,400,0
gaussian,gaussian,riemannian,riemannian,0,7,32,10.0,0.0,0.1,16,2000,0.0545283209928012,0.0538652910518866,0.0125928804037762,0.0479408236277798,400,0
gaussian,gaussian,riemannian,riemannian,0,8,32,10.0,0.0,0.1,16,2000,0.0512670167357263,0.0500726589644262,0.0128054122391758,0.0438734708438488,400,0
gaussian,gaussian,riemannian,riemannian,0,9,32,10.0,0.0,0.1,16,2000,0.0522505177530363,0.0511053702082957,0.0130522205170182,0.090874004634152,400,0
gaussian,gaussian,riemannian,riemannian,0,10,32,10.0,0.0,0.1,16,2000,0.053300661964737,0.0508345921107071,0.014189052704536,0.0636745096038033,400,0
gaussian,gaussian,riemannian,riemannian,0,11,32,10.0,0.0,0.1,16,2000,0.0542892382279868,0.0523128923276807,0.0141905087200721,0.0337983965498622,400,0
gaussian,gaussian,riemannian,riemannian,0,12,32,10.0,0.0,0.1,16,2000,0.0503214135438983,0.0500187547740811,0.011261517279049,0.0491842649895026,400,0
gaussian,gaussian,riemannian,riemannian,0,13,32,10.0,0.0,0.1,16,2000,0.0506718189376593,0.0500366368536155,0.0124911154762947,0.0504452083888722,400,0
gaussian,gaussian,riemannian,riemannian,0,14,32,10.0,0.0,0.1,16,2000,0.0514692339968428,0.050469836091981,0.0116388676547813,0.0637734717680125,400,0
gaussian,gaussian,riemannian,riemannian,0,15,32,10.0,0.0,0.1,16,2000,0.0530161736901378,0.0519821840918321,0.0114037623633201,0.083536552829436,400,0
gaussian,gaussian,riemannian,riemannian,0,16,32,10.0,0.0,0.1,16,2000,0.0490906819242342,0.0476098548770238,0.0132150227731945,0.0481811734093931,400,0
gaussian,gaussian,riemannian,riemannian,0,17,32,10.0,0.0,0.1,16,2000,0.0544924733998726,0.0530030710378692,0.0136304071006577,0.0646581731761699,400,0
gaussian,gaussian,riemannian,riemannian,0,18,32,10.0,0.0,0.1,16,2000,0.0512361476018377,0.0505092682892787,0.0135760905841989,0.0409323913217036,400,0
gaussian,gaussian,riemannian,riemannian,0,19,32,10.0,0.0,0.1,16,2000,0.0501273255390763,0.0499716730456505,0.0111720623210287,0.0386891453123539,400,0
gaussian,gaussian,kl,kl,0,0,32,10.0,0.0,0.1,16,2000,0.0507722539049593,0.050770932120292,0.014401493283116,0.0380730272053853,400,0
gaussian,gaussian,kl,kl,0,1,32,10.0,0.0,0.1,16,2000,0.0527558965637636,0.0515154944963018,0.0119395716437097,0.0505745936734172,400,0
gaussian,gaussian,kl,kl,0,2,32,10.0,0.0,0.1,16,2000,0.0540267443063058,0.0505609529094286,0.0163501706097848,0.042050598469892,400,0
gaussian,gaussian,kl,kl,0,3,32,10.0,0.0,0.1,16,2000,0.050756008436894,0.0495565140319165,0.0119370300222695,0.0324686838484638,400,0
gaussian,gaussian,kl,kl,0,4,32,10.0,0.0,0.1,16,2000,0.0522116776894489,0.0519169807762196,0.012733649351096,0.0351236228679923,400,0
gaussian,gaussian,kl,kl,0,5,32,10.0,0.0,0.1,16,2000,0.0536602079648981,0.0519740469669471,0.0139223704763764,0.0513562513372605,400,0
gaussian,gaussian,kl,kl,0,6,32,10.0,0.0,0.1,16,2000,0.0503699427360485,0.0487746310180163,0.0131670716587105,0.0313289606591737,400,0
gaussian,gaussian,kl,kl,0,7,32,10.0,0.0,0.1,16,2000,0.0545283209927994,0.0538652910518866,0.0125928804037763,0.0479408236277763,400,0
gaussian,gaussian,kl,kl,0,8,32,10.0,0.0,0.1,16,2000,0.0512670167357245,0.0500726589644227,0.0128054122391758,0.0438734708438488,400,0
gaussian,gaussian,kl,kl,0,9,32,10.0,0.0,0.1,16,2000,0.0522505177530345,0.0511053702082939,0.0130522205170182,0.090874004634152,400,0
gaussian,gaussian,kl,kl,0,10,32,10.0,0.0,0.1,16,2000,0.0533006619647353,0.0508345921107054,0.014189052704536,0.0636745096038033,400,0
gaussian,gaussian,kl,kl,0,11,32,10.0,0.0,0.1,16,2000,0.054289238227985,0.0523128923276789,0.014190508720072,0.0337983965498587,400,0
gaussian,gaussian,kl,kl,0,12,32,10.0,0.0,0.1,16,2000,0.0503214135438965,0.0500187547740775,0.0112615172790491,0.0491842649894991,400,0
gaussian,gaussian,kl,kl,0,13,32,10.0,0.0,0.1,16,2000,0.0506718189376575,0.0500366368536138,0.0124911154762946,0.0504452083888722,400,0
gaussian,gaussian,kl,kl,0,14,32,10.0,0.0,0.1,16,2000,0.0514692339968412,0.0504698360919793,0.0116388676547814,0.0637734717680125,400,0
gaussian,gaussian,kl,kl,0,15,32,10.0,0.0,0.1,16,2000,0.0530161736901361,0.0519821840918304,0.0114037623633201,0.0835365528294325,400,0
gaussian,gaussian,kl,kl,0,16,32,10.0,0.0,0.1,16,2000,0.0490906819242322,0.0476098548770203,0.0132150227731947,0.0481811734093931,400,0
gaussian,gaussian,kl,kl,0,17,32,10.0,0.0,0.1,16,2000,0.054492473399871,0.0530030710378675,0.0136304071006577,0.0646581731761699,400,0
gaussian,gaussian,kl,kl,0,18,32,10.0,0.0,0.1,16,2000,0.051236147601836,0.0505092682892787,0.0135760905841989,0.0409323913217036,400,0
gaussian,gaussian,kl,kl,0,19,32,10.0,0.0,0.1,16,2000,0.0501273255390745,0.0499716730456469,0.0111720623210286,0.0386891453123539,400,0
gaussian,gaussian,riemannian,riemannian,0,0,32,100.0,0.0,0.1,1,2000,0.8682720678023138,0.8537903087878327,0.2307046905001263,1.1251309587626253,400,0
gaussian,gaussian,riemannian,riemannian,0,1,32,100.0,0.0,0.1,1,2000,0.8714834443118913,0.8561989068927893,0.2046627751042735,0.5095531834387188,400,0
gaussian,gaussian,riemannian,riemannian,0,2,32,100.0,0.0,0.1,1,2000,0.8177367652274665,0.8041256615485182,0.1886625202090995,0.8472028722669158,400,0
gaussian,gaussian,riemannian,riemannian,0,3,32,100.0,0.0,0.1,1,2000,0.850406059143169,0.8218120502123067,0.2282511045372509,0.9038926168190996,400,0
gaussian,gaussian,riemannian,riemannian,0,4,32,100.0,0.0,0.1,1,2000,0.8845342563501947,0.8765464453598533,0.2194364539491658,0.9897782059928666,400,0
gaussian,gaussian,riemannian,riemannian,0,5,32,100.0,0.0,0.1,1,2000,0.8013357762777445,0.775596918669768,0.2303268300437864,0.8153338101884131,400,0
gaussian,gaussian,riemannian,riemannian,0,6,32,100.0,0.0,0.1,1,2000,0.8748876178648246,0.8553725046606626,0.1918210413400294,0.7329635607879794,400,0
gaussian,gaussian,riemannian,riemannian,0,7,32,100.0,0.0,0.1,1,2000,0.848173084726373,0.8188123378152827,0.22965973079415,0.7344713804590235,400,0
gaussian,gaussian,riemannian,riemannian,0,8,32,100.0,0.0,0.1,1,2000,0.8486584064546652,0.8291365244555884,0.2088089612796594,0.853795215005043,400,0
gaussian,gaussian,riemannian,riemannian,0,9,32,100.0,0.0,0.1,1,2000,0.8248279144849675,0.81929084249232,0.2056037737786266,0.4602310090560131,400,0
gaussian,gaussian,riemannian,riemannian,0,10,32,100.0,0.0,0.1,1,2000,0.831428641728902,0.8139436547652039,0.2194439442445804,1.0317497264214666,400,0
gaussian,gaussian,riemannian,riemannian,0,11,32,100.0,0.0,0.1,1,2000,0.8555115534747562,0.841052503692092,0.1952659564424482,0.707533681675546,400,0
gaussian,gaussian,riemannian,riemannian,0,12,32,100.0,0.0,0.1,1,2000,0.8454393031312422,0.8333871486927382,0.1911593280753401,0.8356361888705344,400,0
gaussian,gaussian,riemannian,riemannian,0,13,32,100.0,0.0,0.1,1,2000,0.8267641895604945,0.8017170259235353,0.1938193717150801,0.5962298979247116,400,0
gaussian,gaussian,riemannian,riemannian,0,14,32,100.0,0.0,0.1,1,2000,0.8495455688295257,0.8361528040999477,0.2008479146920901,0.8398118550289269,400,0
gaussian,gaussian,riemannian,riemannian,0,15,32,100.0,0.0,0.1,1,2000,0.8379527726816971,0.7926416834449856,0.2301874819900614,0.7424635158967341,400,0
gaussian,gaussian,riemannian,riemannian,0,16,32,100.0,0.0,0.1,1,2000,0.8703716514718108,0.8385862549151266,0.2264275002542279,0.477384567697559,400,0
gaussian,gaussian,riemannian,riemannian,0,17,32,100.0,0.0,0.1,1,2000,0.8457808627772718,0.8559502156195791,0.1814465467842778,0.6989565293943869,400,0
gaussian,gaussian,riemannian,riemannian,0,18,32,100.0,0.0,0.1,1,2000,0.8326138340459314,0.8076757440133875,0.2152517138241534,1.162450720454732,400,0
gaussian,gaussian,riemannian,riemannian,0,19,32,100.0,0.0,0.1,1,2000,0.8651738488481329,0.8447183143502333,0.2189601879783528,0.7281096810646694,400,0
gaussian,gaussian,kl,kl,0,0,32,100.0,0.0,0.1,1,2000,0.868272067802315,0.8537903087878327,0.2307046905001268,1.1251309587626288,400,0
gaussian,gaussian,kl,kl,0,1,32,100.0,0.0,0.1,1,2000,0.8714834443118922,0.8561989068927911,0.2046627751042739,0.5095531834387188,400,0
gaussian,gaussian,kl,kl,0,2,32,100.0,0.0,0.1,1,2000,0.8177367652274675,0.8041256615485182,0.1886625202090998,0.8472028722669158,400,0
gaussian,gaussian,kl,kl,0,3,32,100.0,0.0,0.1,1,2000,0.8504060591431698,0.8218120502123085,0.2282511045372512,0.9038926168190996,400,0
gaussian,gaussian,kl,kl,0,4,32,100.0,0.0,0.1,1,2000,0.8845342563501957,0.8765464453598533,0.219436453949166,0.9897782059928666,400,0
gaussian,gaussian,kl,kl,0,5,32,100.0,0.0,0.1,1,2000,0.8013357762777454,0.7755969186697715,0.2303268300437865,0.8153338101884131,400,0
gaussian,gaussian,kl,kl,0,6,32,100.0,0.0,0.1,1,2000,0.8748876178648257,0.8553725046606626,0.1918210413400298,0.7329635607879794,400,0
gaussian,gaussian,kl,kl,0,7,32,100.0,0.0,0.1,1,2000,0.848173084726374,0.8188123378152863,0.2296597307941504,0.7344713804590235,400,0
gaussian,gaussian,kl,kl,0,8,32,100.0,0.0,0.1,1,2000,0.8486584064546665,0.8291365244555884,0.2088089612796599,0.853795215005043,400,0
gaussian,gaussian,kl,kl,0,9,32,100.0,0.0,0.1,1,2000,0.8248279144849683,0.81929084249232,0.2056037737786268,0.4602310090560131,400,0
gaussian,gaussian,kl,kl,0,10,32,100.0,0.0,0.1,1,2000,0.8314286417289032,0.8139436547652039,0.2194439442445807,1.03174972642147,400,0
gaussian,gaussian,kl,kl,0,11,32,100.0,0.0,0.1,1,2000,0.8555115534747572,0.841052503692092,0.1952659564424485,0.7075336816755495,400,0
gaussian,gaussian,kl,kl,0,12,32,100.0,0.0,0.1,1,2000,0.8454393031312432,0.83338714869274,0.1911593280753402,0.8356361888705344,400,0
gaussian,gaussian,kl,kl,0,13,32,100.0,0.0,0.1,1,2000,0.8267641895604956,0.8017170259235353,0.1938193717150805,0.5962298979247116,400,0
gaussian,gaussian,kl,kl,0,14,32,100.0,0.0,0.1,1,2000,0.8495455688295266,0.8361528040999477,0.2008479146920903,0.8398118550289304,400,0
gaussian,gaussian,kl,kl,0,15,32,100.0,0.0,0.1,1,2000,0.8379527726816981,0.7926416834449856,0.2301874819900619,0.7424635158967341,400,0
gaussian,gaussian,kl,kl,0,16,32,100.0,0.0,0.1,1,2000,0.8703716514718118,0.8385862549151266,0.226427500254228,0.477384567697559,400,0
gaussian,gaussian,kl,kl,0,17,32,100.0,0.0,0.1,1,2000,0.8457808627772728,0.8559502156195808,0.181446546784278,0.6989565293943869,400,0
gaussian,gaussian,kl,kl,0,18,32,100.0,0.0,0.1,1,2000,0.8326138340459324,0.8076757440133893,0.2152517138241536,1.162450720454732,400,0
