kappa,gamma,scheme,dt,perturb,n,m,c,gap,rel_gap,amplitude,cA
1024.0,1.0,kl,1.0,0.01,15000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,16000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,17000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,18000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,19000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,0.9999999999999999
1024.0,1.0,kl,1.0,0.01,20000,49104.649200707834,0.002926829268292683,1092174163473.8634,0.9851012043090138,0.9999999999999997,
1024.0,1.0,kl,1.0,0.05,0,51559.881660743245,0.002926829268292683,1175588916487.8926,1.0,1.05,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,1000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,2000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,3000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,4000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,5000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,6000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,7000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,8000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,9000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,10000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,11000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,12000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,13000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,14000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,15000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,16000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,17000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,18000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,19000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.05,20000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.9290442842356549,0.9999999999999996,
1024.0,1.0,kl,1.0,0.1,0,54015.114120778635,0.002926829268292683,1261063293033.1313,1.0,1.1,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,1000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,2000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,3000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,4000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,5000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,6000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,7000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,8000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,9000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,10000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,11000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,12000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,13000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,14000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,15000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,16000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,17000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,18000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,19000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.1,20000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.8660740261870179,0.9999999999999996,
1024.0,1.0,kl,1.0,0.2,0,58925.579040849414,0.002926829268292683,1438190916717.2407,1.0,1.2,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,1000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,2000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,3000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,4000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,5000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,6000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,7000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,8000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,9000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,10000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,11000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,12000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,13000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,14000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,15000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,16000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,17000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,18000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,19000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,0.9999999999999999
1024.0,1.0,kl,1.0,0.2,20000,49104.64920070783,0.002926829268292683,1092174163473.8632,0.7594083308263536,0.9999999999999996,
1024.0,1.0,kl,1.0,0.5,0,73656.97380106177,0.002926829268292683,2019004752518.6235,1.0,1.5,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,1000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,2000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,3000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,4000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,5000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,6000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,7000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,8000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,9000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,10000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,11000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,12000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,13000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,14000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,15000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,16000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,17000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,18000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,19000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,0.9999999999999999
1024.0,1.0,kl,1.0,0.5,20000,49104.64920070785,0.002926829268292683,1092174163473.8639,0.5409468016909929,1.0,
1024.0,1.0,bures_wasserstein,0.000244140625,0.0,0,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,bures_wasserstein,0.000244140625,0.0,10,3298.239479473825,0.0010418013261049726,5569732435.948544,0.005099674229825186,0.06716756016304624,1.0668045579314918
1024.0,1.0,bures_wasserstein,0.000244140625,0.0,20,185.73545744271593,0.000976954439131392,17662801.997586228,1.6172147802330708e-05,0.0037824413872411602,1.0004013456705452
1024.0,1.0,bures_wasserstein,0.000244140625,0.0,25,44.07589468611554,0.0009765929760590204,994654.460117053,9.107104831644879e-07,0.0008975910713863766,
1024.0,1.0,bures_wasserstein,0.00048828125,0.0,0,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,bures_wasserstein,0.00048828125,0.0,10,64.57290249616082,0.0009768410741503065,2134865.7852379605,1.9546935430587566e-06,0.0013150058812604244,1.0002852599299137
1024.0,1.0,bures_wasserstein,0.00048828125,0.0,11,32.286451248081235,0.0009766553551073818,533716.4463445295,4.886733857967714e-07,0.000657502940630229,
1024.0,1.0,bures_wasserstein,0.0009765625,0.0,0,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,bures_wasserstein,0.0009765625,0.0,2,0.0,0.0009765625000000004,1.191047260817868e-10,1.0905286909823243e-22,0.0,
1024.0,1.0,bures_wasserstein,0.001953125,0.0,0,49104.64920070785,0.002926829268292683,1092174163473.8639,1.0,1.0,0.9999999999999999
1024.0,1.0,bures_wasserstein,0.001953125,0.0,10,16432.154745549356,0.03586874006297465,138248043321.88327,0.12658058388980706,0.33463541666666635,36.729589824486034
1024.0,1.0,bures_wasserstein,0.001953125,0.0,20,16432.154745549327,0.07423422071906387,138248043341.16223,0.12658058390745897,0.3346354166666658,76.01584201632139
1024.0,1.0,bures_wasserstein,0.001953125,0.0,30,16432.154745549306,0.11289166284841147,138248043360.74493,0.12658058392538898,0.33463541666666535,115.60106275677332
1024.0,1.0,bures_wasserstein,0.001953125,0.0,40,16432.154745549306,0.15166795106204456,138248043380.4507,0.1265805839434317,0.33463541666666535,155.3079818875336
1024.0,1.0,bures_wasserstein,0.001953125,0.0,50,16432.154745549306,0.19050905853847044,138248043400.22336,0.12658058396153563,0.33463541666666535,195.08127594339368
1024.0,1.0,bures_wasserstein,0.001953125,0.0,60,16432.154745549306,0.22939102512798698,138248043420.0381,0.12658058397967809,0.33463541666666535,234.8964097310586
1024.0,1.0,bures_wasserstein,0.001953125,0.0,70,16432.154745549306,0.26830111450710425,138248043439.88174,0.12658058399784702,0.33463541666666535,274.7403412552747
1024.0,1.0,bures_wasserstein,0.001953125,0.0,80,16432.154745549306,0.30723174554564076,138248043459.74643,0.12658058401603522,0.33463541666666535,314.6053074387361
1024.0,1.0,bures_wasserstein,0.001953125,0.0,90,16432.154745549306,0.3461780394410352,138248043479.62723,0.1265805840342382,0.33463541666666535,354.48631238762
1024.0,1.0,bures_wasserstein,0.001953125,0.0,100,16432.15474554929,0.38513667131055784,138248043499.5205,0.12658058405245257,0.334635416666665,394.3799514220111
1024.0,1.0,bures_wasserstein,0.001953125,0.0,110,16432.154745549255,0.4241052734578006,138248043519.42365,0.126580584070676,0.3346354166666643,434.2838000207877
1024.0,1.0,bures_wasserstein,0.001953125,0.0,120,16432.15474554924,0.463082100068796,138248043539.33554,0.1265805840889074,0.334635416666664,474.196070470447
1024.0,1.0,bures_wasserstein,0.001953125,0.0,130,16432.15474554922,0.5020658269360126,138248043559.25443,0.12658058410714523,0.3346354166666636,514.1154067824768
1024.0,1.0,bures_wasserstein,0.001953125,0.0,140,16432.15474554921,0.5410554258095541,138248043579.1796,0.12658058412538883,0.3346354166666634,554.0407560289833
1024.0,1.0,bures_wasserstein,0.001953125,0.0,150,16432.15474554919,0.5800500823154556,138248043599.10968,0.1265805841436369,0.33463541666666297,593.9712842910264
1024.0,1.0,bures_wasserstein,0.001953125,0.0,160,16432.154745549175,0.6190491404868761,138248043619.04443,0.12658058416188928,0.3346354166666627,633.906319858561
1024.0,1.0,bures_wasserstein,0.001953125,0.0,170,16432.154745549167,0.6580520641834968,138248043638.98325,0.12658058418014534,0.3346354166666625,673.8453137239006
1024.0,1.0,bures_wasserstein,0.001953125,0.0,180,16432.15474554916,0.6970584095826442,138248043658.9256,0.12658058419840465,0.33463541666666236,713.7878114126275
1024.0,1.0,bures_wasserstein,0.001953125,0.0,190,16432.154745549145,0.7360678051361098,138248043678.87094,0.1265805842166667,0.3346354166666621,753.7334324593763
1024.0,1.0,bures_wasserstein,0.001953125,0.0,200,16432.154745549138,0.7750799366864025,138248043698.81918,0.1265805842349314,0.3346354166666619,793.681855166876
1024.0,1.0,bures_wasserstein,0.001953125,0.0,210,16432.15474554913,0.8140945362266732,138248043718.77005,0.1265805842531985,0.33463541666666174,833.6328050961131
1024.0,1.0,bures_wasserstein,0.001953125,0.0,220,16432.15474554911,0.8531113732838703,138248043738.72284,0.1265805842714674,0.3346354166666613,873.586046242683
1024.0,1.0,bures_wasserstein,0.001953125,0.0,230,16432.154745549095,0.8921302482232233,138248043758.67792,0.12658058428973837,0.334635416666661,913.5413741805804
1024.0,1.0,bures_wasserstein,0.001953125,0.0,240,16432.15474554908,0.9311509869819103,138248043778.6349,0.12658058430801106,0.33463541666666075,953.498610669476
1024.0,1.0,bures_wasserstein,0.001953125,0.0,250,16432.154745549058,0.9701734368808346,138248043798.59348,0.12658058432628524,0.3346354166666603,993.4575993659744
1024.0,1.0,bures_wasserstein,0.001953125,0.0,260,16432.15474554905,1.0091974632600749,138248043818.55392,0.12658058434456113,0.33463541666666013,1033.4182023783164
1024.0,1.0,bures_wasserstein,0.001953125,0.0,270,16432.15474554903,1.0482229467509885,138248043838.51566,0.1265805843628382,0.3346354166666597,1073.380297473012
1024.0,1.0,bures_wasserstein,0.001953125,0.0,280,16432.15474554902,1.087249781045677,138248043858.47897,0.1265805843811167,0.3346354166666595,1113.343775790773
1024.0,1.0,bures_wasserstein,0.001953125,0.0,290,16432.154745548993,1.1262778710588282,138248043878.44327,0.1265805843993961,0.33463541666665897,1153.3085399642398
1024.0,1.0,bures_wasserstein,0.001953125,0.0,300,16432.15474554897,1.1653071314019239,138248043898.4088,0.12658058441767667,0.3346354166666585,1193.2745025555698
1024.0,1.0,bures_wasserstein,0.001953125,0.0,310,16432.154745548964,1.2043374851082178,138248043918.37582,0.12658058443595854,0.33463541666665836,1233.2415847508148
1024.0,1.0,bures_wasserstein,0.001953125,0.0,320,16432.154745548934,1.2433688625605848,138248043938.34338,0.12658058445424095,0.33463541666665775,1273.2097152620386
1024.0,1.0,bures_wasserstein,0.001953125,0.0,330,16432.154745548913,1.28240120058472,138248043958.31213,0.12658058447252443,0.3346354166666573,1313.1788293987531
1024.0,1.0,bures_wasserstein,0.001953125,0.0,340,16432.154745548898,1.321434441677995,138248043978.28192,0.12658058449080886,0.334635416666657,1353.1488682782667
1024.0,1.0,bures_wasserstein,0.001953125,0.0,350,16432.15474554889,1.3604685333503268,138248043998.2527,0.1265805845090942,0.33463541666665686,1393.1197781507344
1024.0,1.0,bures_wasserstein,0.001953125,0.0,360,16432.154745548884,1.399503427558089,138248044018.2243,0.1265805845273803,0.33463541666665675,1433.091509819483
1024.0,1.0,bures_wasserstein,0.001953125,0.0,370,16432.154745548884,1.4385390802157365,138248044038.19675,0.12658058454566717,0.33463541666665675,1473.064018140914
1024.0,1.0,bures_wasserstein,0.001953125,0.0,380,16432.154745548876,1.4775754507726884,138248044058.1699,0.12658058456395468,0.3346354166666566,1513.0372615912327
1024.0,1.0,bures_wasserstein,0.001953125,0.0,390,16432.154745548876,1.5166125018452679,138248044078.14383,0.12658058458224292,0.3346354166666566,1553.0112018895538
1024.0,1.0,bures_wasserstein,0.001953125,0.0,400,16432.15474554887,1.5556501988953313,138248044098.11832,0.12658058460053165,0.3346354166666564,1592.9858036688188
1024.0,1.0,bures_wasserstein,0.001953125,0.0,410,16432.15474554887,1.5946885099486496,138248044118.09354,0.12658058461882107,0.3346354166666564,1632.9610341874168
1024.0,1.0,bures_wasserstein,0.001953125,0.0,420,16432.154745548854,1.6337274053472872,138248044138.06912,0.1265805846371108,0.33463541666665614,1672.9368630756217
