R,eta,N,running_min_bw_grad_sq,theorem_envelope,bound_satisfied,F0,F_star_num,Delta
100.0,0.9,4357,5.441692846618471e-29,249.7731158772311,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4358,5.441692846618471e-29,249.7158021746434,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4359,5.441692846618471e-29,249.6585147687763,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4360,5.441692846618471e-29,249.60125364153578,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4361,5.441692846618471e-29,249.5440187748443,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4362,5.441692846618471e-29,249.48681015064096,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4363,5.441692846618471e-29,249.42962775088148,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4364,5.441692846618471e-29,249.37247155753803,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4365,5.441692846618471e-29,249.3153415525993,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4366,5.441692846618471e-29,249.25823771807055,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4367,5.441692846618471e-29,249.20116003597343,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4368,5.441692846618471e-29,249.14410848834612,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4369,5.441692846618471e-29,249.08708305724332,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4370,5.441692846618471e-29,249.03008372473593,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4371,5.441692846618471e-29,248.97311047291146,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4372,5.441692846618471e-29,248.91616328387371,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4373,5.441692846618471e-29,248.85924213974295,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4374,5.441692846618471e-29,248.8023470226557,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4375,5.441692846618471e-29,248.7454779147648,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4376,5.441692846618471e-29,248.6886347982395,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4377,5.441692846618471e-29,248.63181765526522,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4378,5.441692846618471e-29,248.57502646804383,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4379,5.441692846618471e-29,248.51826121879333,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4380,5.441692846618471e-29,248.46152188974796,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4381,5.441692846618471e-29,248.40480846315816,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4382,5.441692846618471e-29,248.34812092129073,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4383,5.441692846618471e-29,248.29145924642845,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4384,5.441692846618471e-29,248.23482342087044,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4385,5.441692846618471e-29,248.17821342693182,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4386,5.441692846618471e-29,248.1216292469439,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4387,5.441692846618471e-29,248.06507086325414,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4388,5.441692846618471e-29,248.00853825822605,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4389,5.441692846618471e-29,247.95203141423923,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4390,5.441692846618471e-29,247.89555031368928,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4391,5.441692846618471e-29,247.83909493898793,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4392,5.441692846618471e-29,247.78266527256284,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4393,5.441692846618471e-29,247.7262612968577,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4394,5.441692846618471e-29,247.66988299433228,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4395,5.441692846618471e-29,247.6135303474621,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4396,5.441692846618471e-29,247.55720333873884,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4397,5.441692846618471e-29,247.50090195067,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4398,5.441692846618471e-29,247.44462616577897,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4399,5.441692846618471e-29,247.38837596660514,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4400,5.441692846618471e-29,247.33215133570363,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4401,5.441692846618471e-29,247.27595225564554,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4402,5.441692846618471e-29,247.2197787090177,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4403,5.441692846618471e-29,247.16363067842286,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4404,5.441692846618471e-29,247.10750814647957,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4405,5.441692846618471e-29,247.051411095822,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4406,5.441692846618471e-29,246.99533950910032,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4407,5.441692846618471e-29,246.93929336898023,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4408,5.441692846618471e-29,246.88327265814337,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4409,5.441692846618471e-29,246.8272773592869,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4410,5.441692846618471e-29,246.7713074551238,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4411,5.441692846618471e-29,246.71536292838266,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4412,5.441692846618471e-29,246.65944376180778,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4413,5.441692846618471e-29,246.60354993815906,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4414,5.441692846618471e-29,246.54768144021205,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4415,5.441692846618471e-29,246.49183825075787,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4416,5.441692846618471e-29,246.43602035260326,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4417,5.441692846618471e-29,246.3802277285705,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4418,5.441692846618471e-29,246.3244603614975,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4419,5.441692846618471e-29,246.2687182342376,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4420,5.441692846618471e-29,246.21300132965973,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4421,5.441692846618471e-29,246.15730963064826,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4422,5.441692846618471e-29,246.10164312010312,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4423,5.441692846618471e-29,246.0460017809396,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4424,5.441692846618471e-29,245.9903855960886,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4425,5.441692846618471e-29,245.93479454849626,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4426,5.441692846618471e-29,245.87922862112427,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4427,5.441692846618471e-29,245.8236877969496,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4428,5.441692846618471e-29,245.76817205896475,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4429,5.441692846618471e-29,245.71268139017747,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4430,5.441692846618471e-29,245.65721577361083,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4431,5.441692846618471e-29,245.6017751923033,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4432,5.441692846618471e-29,245.54635962930865,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4433,5.441692846618471e-29,245.4909690676959,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4434,5.441692846618471e-29,245.4356034905494,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4435,5.441692846618471e-29,245.38026288096864,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4436,5.441692846618471e-29,245.32494722206852,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4437,5.441692846618471e-29,245.26965649697902,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4438,5.441692846618471e-29,245.2143906888454,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4439,5.441692846618471e-29,245.15914978082813,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4440,5.441692846618471e-29,245.1039337561027,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4441,5.441692846618471e-29,245.04874259785993,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4442,5.441692846618471e-29,244.9935762893057,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4443,5.441692846618471e-29,244.93843481366102,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4444,5.441692846618471e-29,244.88331815416203,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4445,5.441692846618471e-29,244.82822629405985,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4446,5.441692846618471e-29,244.77315921662077,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4447,5.441692846618471e-29,244.71811690512615,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4448,5.441692846618471e-29,244.66309934287227,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4449,5.441692846618471e-29,244.6081065131706,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4450,5.441692846618471e-29,244.5531383993474,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4451,5.441692846618471e-29,244.4981949847441,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4452,5.441692846618471e-29,244.44327625271697,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4453,5.441692846618471e-29,244.3883821866373,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4454,5.441692846618471e-29,244.33351276989134,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4455,5.441692846618471e-29,244.27866798588013,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4456,5.441692846618471e-29,244.22384781801975,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4457,5.441692846618471e-29,244.16905224974107,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4458,5.441692846618471e-29,244.11428126448988,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4459,5.441692846618471e-29,244.05953484572686,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4460,5.441692846618471e-29,244.00481297692735,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4461,5.441692846618471e-29,243.9501156415817,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4462,5.441692846618471e-29,243.89544282319497,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4463,5.441692846618471e-29,243.840794505287,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4464,5.441692846618471e-29,243.78617067139248,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4465,5.441692846618471e-29,243.7315713050607,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4466,5.441692846618471e-29,243.6769963898558,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4467,5.441692846618471e-29,243.6224459093566,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4468,5.441692846618471e-29,243.56791984715665,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4469,5.441692846618471e-29,243.5134181868642,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4470,5.441692846618471e-29,243.458940912102,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4471,5.441692846618471e-29,243.4044880065077,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4472,5.441692846618471e-29,243.35005945373345,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4473,5.441692846618471e-29,243.295655237446,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4474,5.441692846618471e-29,243.24127534132677,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4475,5.441692846618471e-29,243.18691974907173,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4476,5.441692846618471e-29,243.13258844439142,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4477,5.441692846618471e-29,243.07828141101092,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4478,5.441692846618471e-29,243.02399863266993,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4479,5.441692846618471e-29,242.96974009312257,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4480,5.441692846618471e-29,242.9155057761375,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4481,5.441692846618471e-29,242.86129566549786,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4482,5.441692846618471e-29,242.80710974500133,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4483,5.441692846618471e-29,242.75294799845994,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4484,5.441692846618471e-29,242.69881040970026,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4485,5.441692846618471e-29,242.64469696256322,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4486,5.441692846618471e-29,242.59060764090412,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4487,5.441692846618471e-29,242.5365424285928,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4488,5.441692846618471e-29,242.48250130951334,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4489,5.441692846618471e-29,242.42848426756427,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4490,5.441692846618471e-29,242.37449128665835,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4491,5.441692846618471e-29,242.32052235072277,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4492,5.441692846618471e-29,242.26657744369902,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4493,5.441692846618471e-29,242.21265654954283,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4494,5.441692846618471e-29,242.1587596522243,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4495,5.441692846618471e-29,242.1048867357277,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4496,5.441692846618471e-29,242.0510377840516,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4497,5.441692846618471e-29,241.9972127812088,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4498,5.441692846618471e-29,241.9434117112263,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4499,5.441692846618471e-29,241.88963455814536,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4500,5.441692846618471e-29,241.83588130602132,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4501,5.441692846618471e-29,241.7821519389238,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4502,5.441692846618471e-29,241.72844644093647,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4503,5.441692846618471e-29,241.6747647961572,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4504,5.441692846618471e-29,241.62110698869805,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4505,5.441692846618471e-29,241.567473002685,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4506,5.441692846618471e-29,241.51386282225832,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4507,5.441692846618471e-29,241.4602764315722,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4508,5.441692846618471e-29,241.406713814795,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4509,5.441692846618471e-29,241.35317495610911,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
100.0,0.9,4510,5.441692846618471e-29,241.29965983971087,1,-0.49995000666527795,-6530.068745269241,6529.568795262576
